,Name,Address,Lat,Lon,Type,Business_Status,Icon,Rating,Total_Ratings,ID,Photo Reference,Price_Level
255,Pizzalicious,"417 Castro Street, San Francisco",37.7621903,-122.4349432,food,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,3.4,9,ChIJjULX57h_j4ARvzhS6ooJVAo,ARywPAIYkhhHUj2CCvgNK9hLCdmfjd8NIl-TDX675C1nkeuShGBCJpgWU-Nmqkf1A7nl0F8vbxKyThSyaFGfUGdLq86gdiAvIenxl3fUorgLeFTuX1fm_FshBBnMm7v6zANLD6fYcbuLPBMt0b6iWP4djYF4TudXWX7UzIy0CLaQvg0zQ31x,
256,Pizzalicious,"417 Castro Street, San Francisco",37.7621903,-122.4349432,point_of_interest,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,3.4,9,ChIJjULX57h_j4ARvzhS6ooJVAo,ARywPAIYkhhHUj2CCvgNK9hLCdmfjd8NIl-TDX675C1nkeuShGBCJpgWU-Nmqkf1A7nl0F8vbxKyThSyaFGfUGdLq86gdiAvIenxl3fUorgLeFTuX1fm_FshBBnMm7v6zANLD6fYcbuLPBMt0b6iWP4djYF4TudXWX7UzIy0CLaQvg0zQ31x,
257,Pizzalicious,"417 Castro Street, San Francisco",37.7621903,-122.4349432,establishment,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,3.4,9,ChIJjULX57h_j4ARvzhS6ooJVAo,ARywPAIYkhhHUj2CCvgNK9hLCdmfjd8NIl-TDX675C1nkeuShGBCJpgWU-Nmqkf1A7nl0F8vbxKyThSyaFGfUGdLq86gdiAvIenxl3fUorgLeFTuX1fm_FshBBnMm7v6zANLD6fYcbuLPBMt0b6iWP4djYF4TudXWX7UzIy0CLaQvg0zQ31x,
258,Vive la tarte,"4026 24th Street, San Francisco",37.75149799999999,-122.4325551,bakery,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,4.5,142,ChIJScPJx6B_j4ARf5kqtF8dJ8c,ARywPAKmgbgesX_EPUXE_-igXgEPQj2-0l-jsChFe0rWsI6G6Zb69vZhlhaKnZyBrAQQmc6BOIKClX5IqtW8Y_l-IfGQKyxADdoPwumF9tZf8uOUiYe7hQPBSPayZY0AwV5-DHnNwHDDSm_Hxggk4TcxKKZ5-mGSmTsv04hQmbMLd_ACqZVs,
259,Vive la tarte,"4026 24th Street, San Francisco",37.75149799999999,-122.4325551,cafe,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,4.5,142,ChIJScPJx6B_j4ARf5kqtF8dJ8c,ARywPAKmgbgesX_EPUXE_-igXgEPQj2-0l-jsChFe0rWsI6G6Zb69vZhlhaKnZyBrAQQmc6BOIKClX5IqtW8Y_l-IfGQKyxADdoPwumF9tZf8uOUiYe7hQPBSPayZY0AwV5-DHnNwHDDSm_Hxggk4TcxKKZ5-mGSmTsv04hQmbMLd_ACqZVs,
260,Vive la tarte,"4026 24th Street, San Francisco",37.75149799999999,-122.4325551,restaurant,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,4.5,142,ChIJScPJx6B_j4ARf5kqtF8dJ8c,ARywPAKmgbgesX_EPUXE_-igXgEPQj2-0l-jsChFe0rWsI6G6Zb69vZhlhaKnZyBrAQQmc6BOIKClX5IqtW8Y_l-IfGQKyxADdoPwumF9tZf8uOUiYe7hQPBSPayZY0AwV5-DHnNwHDDSm_Hxggk4TcxKKZ5-mGSmTsv04hQmbMLd_ACqZVs,
261,Vive la tarte,"4026 24th Street, San Francisco",37.75149799999999,-122.4325551,food,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,4.5,142,ChIJScPJx6B_j4ARf5kqtF8dJ8c,ARywPAKmgbgesX_EPUXE_-igXgEPQj2-0l-jsChFe0rWsI6G6Zb69vZhlhaKnZyBrAQQmc6BOIKClX5IqtW8Y_l-IfGQKyxADdoPwumF9tZf8uOUiYe7hQPBSPayZY0AwV5-DHnNwHDDSm_Hxggk4TcxKKZ5-mGSmTsv04hQmbMLd_ACqZVs,
262,Vive la tarte,"4026 24th Street, San Francisco",37.75149799999999,-122.4325551,point_of_interest,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,4.5,142,ChIJScPJx6B_j4ARf5kqtF8dJ8c,ARywPAKmgbgesX_EPUXE_-igXgEPQj2-0l-jsChFe0rWsI6G6Zb69vZhlhaKnZyBrAQQmc6BOIKClX5IqtW8Y_l-IfGQKyxADdoPwumF9tZf8uOUiYe7hQPBSPayZY0AwV5-DHnNwHDDSm_Hxggk4TcxKKZ5-mGSmTsv04hQmbMLd_ACqZVs,
263,Vive la tarte,"4026 24th Street, San Francisco",37.75149799999999,-122.4325551,store,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,4.5,142,ChIJScPJx6B_j4ARf5kqtF8dJ8c,ARywPAKmgbgesX_EPUXE_-igXgEPQj2-0l-jsChFe0rWsI6G6Zb69vZhlhaKnZyBrAQQmc6BOIKClX5IqtW8Y_l-IfGQKyxADdoPwumF9tZf8uOUiYe7hQPBSPayZY0AwV5-DHnNwHDDSm_Hxggk4TcxKKZ5-mGSmTsv04hQmbMLd_ACqZVs,
264,Vive la tarte,"4026 24th Street, San Francisco",37.75149799999999,-122.4325551,establishment,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,4.5,142,ChIJScPJx6B_j4ARf5kqtF8dJ8c,ARywPAKmgbgesX_EPUXE_-igXgEPQj2-0l-jsChFe0rWsI6G6Zb69vZhlhaKnZyBrAQQmc6BOIKClX5IqtW8Y_l-IfGQKyxADdoPwumF9tZf8uOUiYe7hQPBSPayZY0AwV5-DHnNwHDDSm_Hxggk4TcxKKZ5-mGSmTsv04hQmbMLd_ACqZVs,
265,Cafe de Casa,"3985 17th Street, San Francisco",37.76233850000001,-122.4348101,cafe,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,4.7,325,ChIJPWoYgzd_j4AR7PrwT99dxNc,ARywPAKZYB2LiBomAGcblhg0EsTlUe_bo14cpSG8r27uWmUj5aiqlyUbtscVW0GNEHBdnxkTuiMaEZIZSxpZSwWMNY5vgDsli44FB5akQfHMVKbwb8774w7BVPoHQ93MLAo_GiuIMP2YaKa0C2I2__gkB5FjOaM0jCnoaOGnx-GqWfvENV_s,
266,Cafe de Casa,"3985 17th Street, San Francisco",37.76233850000001,-122.4348101,meal_takeaway,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,4.7,325,ChIJPWoYgzd_j4AR7PrwT99dxNc,ARywPAKZYB2LiBomAGcblhg0EsTlUe_bo14cpSG8r27uWmUj5aiqlyUbtscVW0GNEHBdnxkTuiMaEZIZSxpZSwWMNY5vgDsli44FB5akQfHMVKbwb8774w7BVPoHQ93MLAo_GiuIMP2YaKa0C2I2__gkB5FjOaM0jCnoaOGnx-GqWfvENV_s,
267,Cafe de Casa,"3985 17th Street, San Francisco",37.76233850000001,-122.4348101,restaurant,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,4.7,325,ChIJPWoYgzd_j4AR7PrwT99dxNc,ARywPAKZYB2LiBomAGcblhg0EsTlUe_bo14cpSG8r27uWmUj5aiqlyUbtscVW0GNEHBdnxkTuiMaEZIZSxpZSwWMNY5vgDsli44FB5akQfHMVKbwb8774w7BVPoHQ93MLAo_GiuIMP2YaKa0C2I2__gkB5FjOaM0jCnoaOGnx-GqWfvENV_s,
268,Cafe de Casa,"3985 17th Street, San Francisco",37.76233850000001,-122.4348101,food,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,4.7,325,ChIJPWoYgzd_j4AR7PrwT99dxNc,ARywPAKZYB2LiBomAGcblhg0EsTlUe_bo14cpSG8r27uWmUj5aiqlyUbtscVW0GNEHBdnxkTuiMaEZIZSxpZSwWMNY5vgDsli44FB5akQfHMVKbwb8774w7BVPoHQ93MLAo_GiuIMP2YaKa0C2I2__gkB5FjOaM0jCnoaOGnx-GqWfvENV_s,
269,Cafe de Casa,"3985 17th Street, San Francisco",37.76233850000001,-122.4348101,point_of_interest,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,4.7,325,ChIJPWoYgzd_j4AR7PrwT99dxNc,ARywPAKZYB2LiBomAGcblhg0EsTlUe_bo14cpSG8r27uWmUj5aiqlyUbtscVW0GNEHBdnxkTuiMaEZIZSxpZSwWMNY5vgDsli44FB5akQfHMVKbwb8774w7BVPoHQ93MLAo_GiuIMP2YaKa0C2I2__gkB5FjOaM0jCnoaOGnx-GqWfvENV_s,
270,Cafe de Casa,"3985 17th Street, San Francisco",37.76233850000001,-122.4348101,store,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,4.7,325,ChIJPWoYgzd_j4AR7PrwT99dxNc,ARywPAKZYB2LiBomAGcblhg0EsTlUe_bo14cpSG8r27uWmUj5aiqlyUbtscVW0GNEHBdnxkTuiMaEZIZSxpZSwWMNY5vgDsli44FB5akQfHMVKbwb8774w7BVPoHQ93MLAo_GiuIMP2YaKa0C2I2__gkB5FjOaM0jCnoaOGnx-GqWfvENV_s,
271,Cafe de Casa,"3985 17th Street, San Francisco",37.76233850000001,-122.4348101,establishment,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,4.7,325,ChIJPWoYgzd_j4AR7PrwT99dxNc,ARywPAKZYB2LiBomAGcblhg0EsTlUe_bo14cpSG8r27uWmUj5aiqlyUbtscVW0GNEHBdnxkTuiMaEZIZSxpZSwWMNY5vgDsli44FB5akQfHMVKbwb8774w7BVPoHQ93MLAo_GiuIMP2YaKa0C2I2__gkB5FjOaM0jCnoaOGnx-GqWfvENV_s,
272,Tung Sing Restaurant 東成,"4015 24th Street, San Francisco",37.7513283,-122.4323193,restaurant,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,3.8,38,ChIJR9rmABN-j4ARz-DB-XEq1co,ARywPAIGyo2-bdQ2W8jFmoeHqg-yUFQKGcWweWhBIL0xKahfYs9lLzowDSSXAkH9nY4_oSteZ0QmQvcMZt4DQQx7OLkOYL3d0z0uuahonw_ja0UgNpDavcxHvns39LhoQdVZMBuLsUrSyvyldlO0s1gkk7L6CeLUCMRPJ1PBKIQ7Z8q7KMc1,
273,Tung Sing Restaurant 東成,"4015 24th Street, San Francisco",37.7513283,-122.4323193,food,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,3.8,38,ChIJR9rmABN-j4ARz-DB-XEq1co,ARywPAIGyo2-bdQ2W8jFmoeHqg-yUFQKGcWweWhBIL0xKahfYs9lLzowDSSXAkH9nY4_oSteZ0QmQvcMZt4DQQx7OLkOYL3d0z0uuahonw_ja0UgNpDavcxHvns39LhoQdVZMBuLsUrSyvyldlO0s1gkk7L6CeLUCMRPJ1PBKIQ7Z8q7KMc1,
274,Tung Sing Restaurant 東成,"4015 24th Street, San Francisco",37.7513283,-122.4323193,point_of_interest,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,3.8,38,ChIJR9rmABN-j4ARz-DB-XEq1co,ARywPAIGyo2-bdQ2W8jFmoeHqg-yUFQKGcWweWhBIL0xKahfYs9lLzowDSSXAkH9nY4_oSteZ0QmQvcMZt4DQQx7OLkOYL3d0z0uuahonw_ja0UgNpDavcxHvns39LhoQdVZMBuLsUrSyvyldlO0s1gkk7L6CeLUCMRPJ1PBKIQ7Z8q7KMc1,
275,Tung Sing Restaurant 東成,"4015 24th Street, San Francisco",37.7513283,-122.4323193,establishment,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,3.8,38,ChIJR9rmABN-j4ARz-DB-XEq1co,ARywPAIGyo2-bdQ2W8jFmoeHqg-yUFQKGcWweWhBIL0xKahfYs9lLzowDSSXAkH9nY4_oSteZ0QmQvcMZt4DQQx7OLkOYL3d0z0uuahonw_ja0UgNpDavcxHvns39LhoQdVZMBuLsUrSyvyldlO0s1gkk7L6CeLUCMRPJ1PBKIQ7Z8q7KMc1,
